source_file,label,point_count,geometry_type,method,status,error,mesh_path,bbox_volume,density,mean_nn_distance,linearity,planarity,sphericity,curvature,normal_consistency,connected_components,largest_component_ratio,mesh_vertices,mesh_triangles,mean_cloud_to_mesh,p95_cloud_to_mesh,max_cloud_to_mesh,accuracy_ratio,mesh_components
valve_0001_lidar_classes.ply,0,275,tube,ball_pivoting,ok,,outputs_bpa_50/valve_0001_lidar_classes/label_00_ball_pivoting.ply,0.2287447547711814,1202.2133590564242,0.041951294468155,0.8060900217085244,0.17939693122650843,0.014513047064967187,0.012009906101124101,0.8882458147656579,1,1.0,265,469,1.0760633969016196,2.368176104310564,8.052881172873864,0.9272727272727272,1
valve_0001_lidar_classes.ply,1,135,complex,ball_pivoting,ok,,outputs_bpa_50/valve_0001_lidar_classes/label_01_ball_pivoting.ply,2.1335845534800795,63.273798912633744,0.1343090173122809,0.4901123809151749,0.34874424243863766,0.16114337664618747,0.09643350545732597,0.8001797711800183,1,1.0,118,201,1.2919629752420683,3.210443982230741,5.254608175956422,0.9037037037037037,1
valve_0001_lidar_classes.ply,3,558,complex,ball_pivoting,ok,,outputs_bpa_50/valve_0001_lidar_classes/label_03_ball_pivoting.ply,0.9355922689371811,596.4136499694249,0.034549246020979044,0.936545955649838,0.015862699939790836,0.047591344410371134,0.042834743649369164,0.9687533375835452,1,1.0,448,801,1.616236782299316,5.096606831157964,5.409282830771277,0.8082437275985663,2
valve_0001_lidar_classes.ply,5,928,complex,ball_pivoting,ok,,outputs_bpa_50/valve_0001_lidar_classes/label_05_ball_pivoting.ply,2.7402167600707763,338.659340210747,0.05981128622062583,0.1437927202377455,0.5664119446477328,0.28979533511452166,0.13503960018760824,0.9816004834146659,1,1.0,917,1762,0.8356214050876453,1.6662595437780072,3.12282900978785,0.9375,1
valve_0001_lidar_classes.ply,6,621,complex,ball_pivoting,ok,,outputs_bpa_50/valve_0001_lidar_classes/label_06_ball_pivoting.ply,2.3685042222276036,262.1907928945733,0.07304010304925748,0.08928361473939891,0.6759692018666547,0.23474718339394637,0.10941559988415925,0.9827024640355805,1,1.0,540,1008,1.0298746384159714,3.0116517923803103,3.677433124932363,0.8599033816425121,1
valve_0001_lidar_classes.ply,7,364,tube,ball_pivoting,ok,,outputs_bpa_50/valve_0001_lidar_classes/label_07_ball_pivoting.ply,2.271418569311175,160.25227798960267,0.07505514872873019,0.5815872162374608,0.25786898776657435,0.1605437959959649,0.10167714429520254,0.984487937675961,2,0.5769230769230769,328,589,1.0604517289786684,2.985663122042455,3.4119624500635086,0.8681318681318682,2
valve_0001_lidar_classes.ply,8,573,sphere,ball_pivoting,ok,,outputs_bpa_50/valve_0001_lidar_classes/label_08_ball_pivoting.ply,2.362902221753017,242.4983965586592,0.0629223558759547,0.40937177692835974,0.36880439588861913,0.22182382718302115,0.12238879762466183,0.9827176616381839,2,0.643979057591623,565,1054,0.8807149716973113,1.8301759819440604,3.10532352947579,0.9336823734729494,1
valve_0001_lidar_classes.ply,9,2839,sphere,ball_pivoting,ok,,outputs_bpa_50/valve_0001_lidar_classes/label_09_ball_pivoting.ply,2.2607892450614884,1255.756150734336,0.03259040504865185,0.22759324529827896,0.2128912426955863,0.5595155120061347,0.23993746275086753,0.9901889114959848,1,1.0,2805,5497,1.4538036088661483,2.942254837309685,4.9774898062284,0.9432898908066221,1
valve_0002_lidar_classes.ply,0,792,complex,ball_pivoting,ok,,outputs_bpa_50/valve_0002_lidar_classes/label_00_ball_pivoting.ply,0.3312990064807349,2390.589722598685,0.03723414998513494,0.8993869016678178,0.09065686375083487,0.00995623458134745,0.008964982452043501,0.8801083687966987,3,0.9974747474747475,747,1349,0.9027933248490909,2.275997692299975,8.744684130357797,0.9015151515151515,11
valve_0002_lidar_classes.ply,1,129,sphere,ball_pivoting,ok,,outputs_bpa_50/valve_0002_lidar_classes/label_01_ball_pivoting.ply,0.9817954129192502,131.39193593951927,0.0988001976703871,0.34813551154125877,0.4238430003030187,0.2280214881557226,0.12129538226907384,0.8807517679551221,1,1.0,112,186,1.2891600440754472,3.260754591945671,5.794627718825359,0.8682170542635659,1
