source_file,label,point_count,geometry_type,method,status,error,mesh_path,bbox_volume,density,mean_nn_distance,linearity,planarity,sphericity,curvature,normal_consistency,connected_components,largest_component_ratio,mesh_vertices,mesh_triangles,mean_cloud_to_mesh,p95_cloud_to_mesh,max_cloud_to_mesh,accuracy_ratio,mesh_components
valve_0021_lidar_classes.ply,2,98,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0021_lidar_classes/label_02_poisson.ply,2.3141118659345805,42.34886024423957,0.15730667245025284,0.09139548083587647,0.662238212262051,0.2463663069020724,0.11432465995458659,0.9000636111184209,1,1.0,2522,4789,0.34798794317809956,0.8159661991864625,2.9739221007252272,0.9183673469387755,30
valve_0021_lidar_classes.ply,3,705,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0021_lidar_classes/label_03_poisson.ply,0.9236667788288822,763.2622674747164,0.029928260455957336,0.9408207797146929,0.013767986432103179,0.045411233853203864,0.0411113763323447,0.9516038517310477,1,1.0,3144,6127,2.0352104728433194,4.727567009585732,5.537127521759703,0.8411347517730496,1
valve_0021_lidar_classes.ply,4,94,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0021_lidar_classes/label_04_poisson.ply,1.1855246929724177,79.28978667185551,0.1274816179127904,0.43313357810571124,0.4404538784361826,0.12641254345810618,0.07465547381426188,0.8853036629824337,2,0.9893617021276596,3353,6431,0.46261474284788384,0.921708025877633,1.315267150332052,0.9361702127659575,7
valve_0021_lidar_classes.ply,5,1054,sphere,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0021_lidar_classes/label_05_poisson.ply,3.109866872624494,338.9212603530206,0.05537700714127522,0.2937536782402977,0.4835786188920385,0.22266770286766377,0.11543682093901488,0.9871439891681464,1,1.0,3842,7433,0.990279893194388,1.9327147615621256,3.7285536781435105,0.9544592030360531,1
valve_0021_lidar_classes.ply,6,406,tube,ball_pivoting,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0021_lidar_classes/label_06_ball_pivoting.ply,1.552247106506955,261.55629364555745,0.06679786347790519,0.7054109268280258,0.14627711195844012,0.1483119612135341,0.10278734139011556,0.9871171497719589,1,1.0,403,745,0.7349212002638703,1.4410250358993388,3.3972016527293576,0.9556650246305419,1
valve_0021_lidar_classes.ply,7,389,tube,ball_pivoting,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0021_lidar_classes/label_07_ball_pivoting.ply,1.8746140635071262,207.50937890236372,0.07042463883004989,0.6300844914758646,0.22594159444588857,0.14397391407824675,0.09510200145975987,0.9828982054233674,1,1.0,349,633,1.027357491509722,2.963703638072838,3.302934584306086,0.8637532133676092,1
valve_0021_lidar_classes.ply,8,659,tube,ball_pivoting,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0021_lidar_classes/label_08_ball_pivoting.ply,1.7133761118509783,384.6207469812774,0.04743441982676042,0.6606168721721677,0.19721699306442994,0.1421661347634024,0.09595775068238589,0.9849273291655214,1,1.0,651,1219,0.7883645482095334,1.610652038573994,3.3667460645449245,0.9468892261001517,1
valve_0021_lidar_classes.ply,9,3317,sphere,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0021_lidar_classes/label_09_poisson.ply,2.0161902984222877,1645.1820061804801,0.027685501586858455,0.07421362709542074,0.42913450633680605,0.49665186656777316,0.20502147731780865,0.9929228385231076,1,1.0,9133,18078,1.568289762035587,3.089225139984931,5.289867002722599,0.9487488694603557,1
valve_0022_lidar_classes.ply,0,547,tube,ball_pivoting,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0022_lidar_classes/label_00_ball_pivoting.ply,0.29139855556407795,1877.1541229541745,0.041855398608284286,0.8062057904743927,0.17450789463863436,0.019286314886972886,0.015898627089336922,0.8070483646075003,1,1.0,239,361,5.005654387642112,13.29399688969623,18.216228673305793,0.9378427787934186,8
valve_0022_lidar_classes.ply,1,168,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0022_lidar_classes/label_01_poisson.ply,1.454231043277649,115.52497161754276,0.10633893662888229,0.5040014733072539,0.35257622163432456,0.1434223050584216,0.08748351996065787,0.8672414745482997,1,1.0,3596,6882,0.6959451116245323,1.4161921445690726,4.785226901166009,0.9345238095238095,21
