source_file,label,point_count,geometry_type,method,status,error,mesh_path,bbox_volume,density,mean_nn_distance,linearity,planarity,sphericity,curvature,normal_consistency,connected_components,largest_component_ratio,mesh_vertices,mesh_triangles,mean_cloud_to_mesh,p95_cloud_to_mesh,max_cloud_to_mesh,accuracy_ratio,mesh_components
valve_0001_lidar_classes.ply,0,275,tube,alpha_shape,ok,,outputs_alpha_50/valve_0001_lidar_classes/label_00_alpha_shape.ply,0.2287447547711814,1202.2133590564242,0.041951294468155,0.8060900217085244,0.17939693122650843,0.014513047064967187,0.012009906101124101,0.8882458147656579,1,1.0,255,502,1.2328280259209445,4.767524528317281,6.675186150021524,0.9272727272727272,3
valve_0001_lidar_classes.ply,1,135,complex,alpha_shape,ok,,outputs_alpha_50/valve_0001_lidar_classes/label_01_alpha_shape.ply,2.1335845534800795,63.273798912633744,0.1343090173122809,0.4901123809151749,0.34874424243863766,0.16114337664618747,0.09643350545732597,0.8001797711800183,1,1.0,132,264,1.1843046564323176,2.471601139999401,6.0727143322236445,0.9185185185185185,1
valve_0001_lidar_classes.ply,3,558,complex,alpha_shape,ok,,outputs_alpha_50/valve_0001_lidar_classes/label_03_alpha_shape.ply,0.9355922689371811,596.4136499694249,0.034549246020979044,0.936545955649838,0.015862699939790836,0.047591344410371134,0.042834743649369164,0.9687533375835452,1,1.0,544,1103,0.9653310096174718,1.897599059535466,7.07341092782015,0.9354838709677419,2
valve_0001_lidar_classes.ply,5,928,complex,alpha_shape,ok,,outputs_alpha_50/valve_0001_lidar_classes/label_05_alpha_shape.ply,2.7402167600707763,338.659340210747,0.05981128622062583,0.1437927202377455,0.5664119446477328,0.28979533511452166,0.13503960018760824,0.9816004834146659,1,1.0,636,955,2.2719260045158616,7.216760608212861,13.243275183639938,0.8609913793103449,123
valve_0001_lidar_classes.ply,6,621,complex,alpha_shape,ok,,outputs_alpha_50/valve_0001_lidar_classes/label_06_alpha_shape.ply,2.3685042222276036,262.1907928945733,0.07304010304925748,0.08928361473939891,0.6759692018666547,0.23474718339394637,0.10941559988415925,0.9827024640355805,1,1.0,484,864,1.8061904518743117,6.384168781851422,12.308627834284676,0.7922705314009661,36
valve_0001_lidar_classes.ply,7,364,tube,alpha_shape,ok,,outputs_alpha_50/valve_0001_lidar_classes/label_07_alpha_shape.ply,2.271418569311175,160.25227798960267,0.07505514872873019,0.5815872162374608,0.25786898776657435,0.1605437959959649,0.10167714429520254,0.984487937675961,2,0.5769230769230769,254,430,2.607724388657262,10.38468890751947,16.988389643175967,0.8379120879120879,24
valve_0001_lidar_classes.ply,8,573,sphere,alpha_shape,ok,,outputs_alpha_50/valve_0001_lidar_classes/label_08_alpha_shape.ply,2.362902221753017,242.4983965586592,0.0629223558759547,0.40937177692835974,0.36880439588861913,0.22182382718302115,0.12238879762466183,0.9827176616381839,2,0.643979057591623,326,461,3.108654904545961,8.769931452952427,15.38905770870668,0.8778359511343804,70
valve_0001_lidar_classes.ply,9,2839,sphere,alpha_shape,ok,,outputs_alpha_50/valve_0001_lidar_classes/label_09_alpha_shape.ply,2.2607892450614884,1255.756150734336,0.03259040504865185,0.22759324529827896,0.2128912426955863,0.5595155120061347,0.23993746275086753,0.9901889114959848,1,1.0,1530,2338,3.8438165093668726,12.348219221648897,29.14080605372733,0.8721380767876012,241
valve_0002_lidar_classes.ply,0,792,complex,alpha_shape,ok,,outputs_alpha_50/valve_0002_lidar_classes/label_00_alpha_shape.ply,0.3312990064807349,2390.589722598685,0.03723414998513494,0.8993869016678178,0.09065686375083487,0.00995623458134745,0.008964982452043501,0.8801083687966987,3,0.9974747474747475,736,1476,0.8237182391474644,1.7643950695233723,4.294306566265796,0.9330808080808081,4
valve_0002_lidar_classes.ply,1,129,sphere,alpha_shape,ok,,outputs_alpha_50/valve_0002_lidar_classes/label_01_alpha_shape.ply,0.9817954129192502,131.39193593951927,0.0988001976703871,0.34813551154125877,0.4238430003030187,0.2280214881557226,0.12129538226907384,0.8807517679551221,1,1.0,125,250,1.071352769562004,2.2725469245817154,7.091060678843696,0.9069767441860465,1
valve_0002_lidar_classes.ply,3,455,complex,alpha_shape,ok,,outputs_alpha_50/valve_0002_lidar_classes/label_03_alpha_shape.ply,1.0535890178737346,431.857196953555,0.03326838579343337,0.9437676870293146,0.015006693502024304,0.04122561946866103,0.037564646671264974,0.9692276160501949,1,1.0,384,728,1.537955108701889,4.92176388863625,9.081029870808145,0.8285714285714286,7
valve_0002_lidar_classes.ply,5,934,complex,alpha_shape,ok,,outputs_alpha_50/valve_0002_lidar_classes/label_05_alpha_shape.ply,3.206595835618925,291.2746251414385,0.061587912945314655,0.12628678052210374,0.6277132849397616,0.24599993453813462,0.116053407543403,0.9794053671590524,1,1.0,560,806,2.782073070517357,8.826418026412549,13.98884015018615,0.8747323340471093,110
valve_0002_lidar_classes.ply,6,311,tube,alpha_shape,ok,,outputs_alpha_50/valve_0002_lidar_classes/label_06_alpha_shape.ply,1.6546792474171543,187.95183446305415,0.07938370041196181,0.5914214648752248,0.24368340970347038,0.16489512542130483,0.10479687684385981,0.9800755809051381,1,1.0,195,280,2.934920840795743,8.988985306501982,14.628017115703724,0.8585209003215434,30
valve_0002_lidar_classes.ply,7,479,complex,alpha_shape,ok,,outputs_alpha_50/valve_0002_lidar_classes/label_07_alpha_shape.ply,2.6485862675861567,180.85119818904235,0.07987675684614907,0.4378855658667591,0.40059474260015215,0.16151969153308876,0.09370880346816517,0.9818731607815526,1,1.0,365,621,1.9348641335953873,6.868732259641833,15.064750819744942,0.8037578288100209,38
